1 - State Name,8 - Structure Number,22 - Owner Agency,CAT29 - Deck Area (sq. ft.),27 - Year Built,43A - Main Span Material,43B - Main Span Design,2014,2015,2016,2017,2018,2019,2020,2021,2022
'Oklahoma',095570000000000,'County Highway Agency',483.19,1941,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089560000000000,'County Highway Agency',811.06,1940,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',090950000000000,'County Highway Agency',684.05,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',024120000000000,'City or Municipal Highway Agency',440.89,1930,'Concrete','Arch - Deck','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',132150000000000,'State Highway Agency',4511.69,1954,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',047250000000000,'County Highway Agency',369.2,1936,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',068360000000000,'County Highway Agency',750.24,1939,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',198820000000000,'County Highway Agency',580.17,1981,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',036910000000000,'County Highway Agency',1181.88,1932,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',070480000000000,'County Highway Agency',1253.78,1939,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',267060000000000,'City or Municipal Highway Agency',402.57,1936,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',079500000000000,'County Highway Agency',427.11,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',123930000000000,'County Highway Agency',1912.21,1950,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',025680000000000,'County Highway Agency',499.01,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003720000000000,'County Highway Agency',714.29,1914,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',154420000000000,'County Highway Agency',952.39,1962,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',003890000000000,'County Highway Agency',1445.16,1914,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',264080000000000,'County Highway Agency',416.67,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Fair','Fair','Poor','Poor','Poor','Poor'
'Oklahoma',026610000000000,'County Highway Agency',814.94,1930,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',025710000000000,'County Highway Agency',821.29,1930,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',043200000000000,'County Highway Agency',464.14,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',028120000000000,'County Highway Agency',606.22,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',031110000000000,'County Highway Agency',1602.1,1930,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',109090000000000,'County Highway Agency',1241.29,1948,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',068230000000000,'County Highway Agency',714.29,1939,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',017200000000000,'County Highway Agency',578.56,1926,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',013250000000000,'County Highway Agency',819.24,1923,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',241590000000000,'County Highway Agency',380.83,1995,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',112340000000000,'County Highway Agency',432.49,1990,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',151920000000000,'City or Municipal Highway Agency',7763.36,1960,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',020230000000000,'County Highway Agency',654.02,1928,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',099600000000000,'County Highway Agency',420.87,1942,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',020960000000000,'County Highway Agency',1556.89,1928,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',012200000000000,'County Highway Agency',2344.7,1921,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',079330000000000,'County Highway Agency',535.72,1940,'Concrete','Culvert','Poor','Poor','Poor','Poor','Fair','Poor','Poor','Poor','Poor'
'Oklahoma',112310000000000,'County Highway Agency',321.73,1913,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',048050000000000,'County Highway Agency',548.53,1936,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',000740000000000,'County Highway Agency',791.47,1907,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',001600000000000,'County Highway Agency',495.79,1910,'Concrete','Arch - Deck','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089330000000000,'County Highway Agency',832.59,1940,'Concrete','Culvert','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',132140000000000,'State Highway Agency',4337.75,1954,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',014120000000000,'County Highway Agency',3096.02,1924,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',238790000000000,'County Highway Agency',595.24,1994,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089310000000000,'County Highway Agency',675.11,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','','Poor','Poor','Poor','Poor'
'Oklahoma',058420000000000,'County Highway Agency',520.97,1938,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',031300000000000,'County Highway Agency',1716.84,1930,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089290000000000,'County Highway Agency',675.11,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',086320000000000,'County Highway Agency',706.65,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',219030000000000,'County Highway Agency',1591.98,1988,'Prestressed Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',090560000000000,'County Highway Agency',1142.48,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',098680000000000,'County Highway Agency',400.53,1942,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',023980000000000,'County Highway Agency',368.13,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',091700000000000,'County Highway Agency',1359.16,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',029390000000000,'County Highway Agency',966.38,1930,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',120960000000000,'County Highway Agency',988.02,1950,'Steel','Girder and Floorbeam System','Poor','Poor','Poor','Poor','Fair','Fair','Poor','Poor','Poor'
'Oklahoma',025590000000000,'County Highway Agency',416.67,1930,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',108590000000000,'County Highway Agency',479.96,1948,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',068220000000000,'County Highway Agency',527.43,1939,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',068130000000000,'County Highway Agency',550.04,1939,'Concrete','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',100170000000000,'County Highway Agency',382.66,1943,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',086260000000000,'County Highway Agency',776.08,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',083770000000000,'County Highway Agency',449.93,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',008910000000000,'County Highway Agency',817.73,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',209970000000000,'County Highway Agency',1414.38,1985,'Steel Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',032040000000000,'County Highway Agency',2219.84,1930,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',010470000000000,'County Highway Agency',1534.5,1920,'Concrete Continuous','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',055980000000000,'County Highway Agency',282.34,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',119010000000000,'City or Municipal Highway Agency',505.9,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',115600000000000,'City or Municipal Highway Agency',505.58,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',121000000000000,'City or Municipal Highway Agency',958.63,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',033770000000000,'County Highway Agency',1426,1931,'Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',229640000000000,'County Highway Agency',662.63,1992,'Steel','Stringer/Multi-beam or Girder','Poor','Fair','Fair','Fair','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',033960000000000,'County Highway Agency',1770.13,1931,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',045340000000000,'County Highway Agency',1350.87,1935,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',218730000000000,'County Highway Agency',1253.46,1988,'Prestressed Concrete','Tee Beam','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',283830000000000,'County Highway Agency',440.14,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',135830000000000,'County Highway Agency',617.2,1956,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',007350000000000,'County Highway Agency',432.17,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',012860000000000,'County Highway Agency',1694.02,1922,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',164100000000000,'County Highway Agency',998.03,1965,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',115440000000000,'County Highway Agency',385.03,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',118930000000000,'County Highway Agency',656.28,1950,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',008010000000000,'County Highway Agency',490.83,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',235040000000000,'County Highway Agency',321.73,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',235030000000000,'County Highway Agency',323.78,1940,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',235050000000000,'County Highway Agency',337.56,1926,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',108040000000000,'County Highway Agency',455.74,1948,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',024170000000000,'County Highway Agency',416.67,1930,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',294820000000000,'County Highway Agency',940.34,1992,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Fair','Fair','Fair','Fair','Poor','Poor','Poor'
'Oklahoma',050680000000000,'County Highway Agency',406.45,1937,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',215820000000000,'County Highway Agency',2522.31,1987,'Prestressed Concrete','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Fair','Fair','Fair','Poor'
'Oklahoma',052620000000000,'County Highway Agency',411.4,1937,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',032050000000000,'County Highway Agency',2886.67,1930,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',039010000000000,'County Highway Agency',794.16,1933,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',031120000000000,'County Highway Agency',1700.59,1930,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',063310000000000,'County Highway Agency',604.07,1938,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',095850000000000,'County Highway Agency',479.32,1941,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',061990000000000,'County Highway Agency',406.01,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',086280000000000,'County Highway Agency',663.16,1940,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Fair','Poor','Poor'
'Oklahoma',028200000000000,'County Highway Agency',886.84,1930,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',018390000000000,'County Highway Agency',464.14,1927,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',086290000000000,'County Highway Agency',682.86,1940,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',010020000000000,'County Highway Agency',1194.36,1920,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',231790000000000,'County Highway Agency',321.73,1940,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',053970000000000,'County Highway Agency',660.04,1937,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',145450000000000,'County Highway Agency',416.67,1960,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',026940000000000,'County Highway Agency',509.13,1930,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',043800000000000,'County Highway Agency',421.19,1935,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',089790000000000,'County Highway Agency',879.84,1940,'Concrete Continuous','Slab','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',053260000000000,'County Highway Agency',495.79,1937,'Wood or Timber','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',014170000000000,'County Highway Agency',42228.11,1927,'Steel','Truss - Thru','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',058500000000000,'City or Municipal Highway Agency',544.22,1938,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',036940000000000,'County Highway Agency',1054.43,1932,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
'Oklahoma',250290000000000,'County Highway Agency',487.17,1996,'Steel','Stringer/Multi-beam or Girder','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor','Poor'
